time,latitude,longitude,elevation,year,month,day,dif_time,distance,cum_time,cum_distance,speed
2023-03-29 20:58:51.014000+00:00,6.21922667,-75.60052,1629.7,2023,3,29,0.0,0.0,0.0,0.0,0.0
2023-03-29 20:59:19+00:00,6.21927333,-75.600605,1629.8,2023,3,29,27.986,10.73,27.986,10.73,0.38340598870864007
2023-03-29 20:59:28+00:00,6.21935667,-75.60056333,1629.6,2023,3,29,9.0,10.35,36.986000000000004,21.08,1.15
2023-03-29 21:00:00+00:00,6.21927333,-75.60060667,1580.9,2023,3,29,32.0,10.43,68.986,31.509999999999998,0.3259375
2023-03-29 21:00:08+00:00,6.219265,-75.60069833,1585.7,2023,3,29,8.0,10.17,76.986,41.68,1.27125
2023-03-29 21:00:12+00:00,6.21926333,-75.600815,1587.3,2023,3,29,4.0,12.9,80.986,54.58,3.225
2023-03-29 21:00:15+00:00,6.21933833,-75.60089667,1587.2,2023,3,29,3.0,12.29,83.986,66.87,4.096666666666667
2023-03-29 21:00:17+00:00,6.21942,-75.60094667,1587.0,2023,3,29,2.0,10.63,85.986,77.5,5.315
2023-03-29 21:00:19+00:00,6.21952,-75.60099833,1587.1,2023,3,29,2.0,12.5,87.986,90.0,6.25
2023-03-29 21:00:21+00:00,6.21961333,-75.60103,1586.3,2023,3,29,2.0,10.95,89.986,100.95,5.475
2023-03-29 21:00:23+00:00,6.21972833,-75.60105667,1585.4,2023,3,29,2.0,13.12,91.986,114.07000000000001,6.56
2023-03-29 21:00:25+00:00,6.21988333,-75.60107833,1584.5,2023,3,29,2.0,17.4,93.986,131.47,8.7
2023-03-29 21:00:27+00:00,6.22002333,-75.60108333,1583.8,2023,3,29,2.0,15.58,95.986,147.05,7.79
2023-03-29 21:00:30+00:00,6.22012667,-75.601075,1582.9,2023,3,29,3.0,11.53,98.986,158.58,3.8433333333333333
2023-03-29 21:00:33+00:00,6.22024333,-75.60108,1582.5,2023,3,29,3.0,12.98,101.986,171.56,4.326666666666667
2023-03-29 21:00:35+00:00,6.220335,-75.60112667,1582.2,2023,3,29,2.0,11.42,103.986,182.98,5.71
2023-03-29 21:00:37+00:00,6.22041667,-75.601215,1581.8,2023,3,29,2.0,13.33,105.986,196.31,6.665
2023-03-29 21:00:39+00:00,6.22046,-75.60131333,1581.6,2023,3,29,2.0,11.89,107.986,208.2,5.945
2023-03-29 21:00:42+00:00,6.22049167,-75.60146,1572.3,2023,3,29,3.0,16.59,110.986,224.79,5.53
2023-03-29 21:00:45+00:00,6.22050833,-75.60159333,1568.5,2023,3,29,3.0,14.85,113.986,239.64,4.95
2023-03-29 21:00:47+00:00,6.220505,-75.6017,1566.8,2023,3,29,2.0,11.8,115.986,251.44,5.9
2023-03-29 21:00:49+00:00,6.220515,-75.601815,1565.4,2023,3,29,2.0,12.76,117.986,264.2,6.38
2023-03-29 21:00:51+00:00,6.22053167,-75.601925,1564.1,2023,3,29,2.0,12.3,119.986,276.5,6.15
2023-03-29 21:00:53+00:00,6.220565,-75.60203667,1561.5,2023,3,29,2.0,12.89,121.986,289.39,6.445
2023-03-29 21:00:55+00:00,6.220575,-75.60213,1560.3,2023,3,29,2.0,10.38,123.986,299.77,5.19
2023-03-29 21:00:59+00:00,6.22059333,-75.60224333,1563.0,2023,3,29,4.0,12.69,127.986,312.46,3.1725
2023-03-29 21:01:01+00:00,6.22058333,-75.60234,1564.0,2023,3,29,2.0,10.74,129.986,323.2,5.37
2023-03-29 21:01:03+00:00,6.22057333,-75.60247,1566.7,2023,3,29,2.0,14.41,131.986,337.61,7.205
2023-03-29 21:01:05+00:00,6.22055167,-75.60260833,1567.7,2023,3,29,2.0,15.48,133.986,353.09000000000003,7.74
2023-03-29 21:01:07+00:00,6.220545,-75.60274333,1567.7,2023,3,29,2.0,14.94,135.986,368.03000000000003,7.47
2023-03-29 21:01:09+00:00,6.22053833,-75.602875,1567.2,2023,3,29,2.0,14.57,137.986,382.6,7.285
2023-03-29 21:01:11+00:00,6.22052167,-75.60299333,1567.0,2023,3,29,2.0,13.21,139.986,395.81,6.605
2023-03-29 21:01:13+00:00,6.22052167,-75.60310333,1567.5,2023,3,29,2.0,12.16,141.986,407.97,6.08
2023-03-29 21:01:15+00:00,6.22053833,-75.60323667,1568.1,2023,3,29,2.0,14.86,143.986,422.83000000000004,7.43
2023-03-29 21:01:17+00:00,6.22056167,-75.60337167,1569.1,2023,3,29,2.0,15.15,145.986,437.98,7.575
2023-03-29 21:01:19+00:00,6.220585,-75.60349167,1569.8,2023,3,29,2.0,13.52,147.986,451.5,6.76
2023-03-29 21:01:21+00:00,6.22060833,-75.60359167,1569.7,2023,3,29,2.0,11.35,149.986,462.85,5.675
2023-03-29 21:01:24+00:00,6.22064,-75.6037,1569.6,2023,3,29,3.0,12.48,152.986,475.33000000000004,4.16
2023-03-29 21:01:29+00:00,6.22066167,-75.60380667,1568.1,2023,3,29,5.0,12.04,157.986,487.37000000000006,2.408
2023-03-29 21:01:32+00:00,6.22073333,-75.60386833,1567.2,2023,3,29,3.0,10.49,160.986,497.86000000000007,3.4966666666666666
2023-03-29 21:01:34+00:00,6.22083667,-75.60385333,1566.8,2023,3,29,2.0,11.61,162.986,509.4700000000001,5.805
2023-03-29 21:01:35+00:00,6.22092667,-75.60383167,1570.3,2023,3,29,1.0,10.29,163.986,519.7600000000001,10.29
2023-03-29 21:01:37+00:00,6.22108667,-75.60378,1569.8,2023,3,29,2.0,18.69,165.986,538.4500000000002,9.345
2023-03-29 21:01:39+00:00,6.22125667,-75.603735,1568.3,2023,3,29,2.0,19.55,167.986,558.0000000000001,9.775
2023-03-29 21:01:41+00:00,6.22143333,-75.60367333,1566.7,2023,3,29,2.0,20.79,169.986,578.7900000000001,10.395
2023-03-29 21:01:43+00:00,6.22159333,-75.60359667,1565.5,2023,3,29,2.0,19.71,171.986,598.5000000000001,9.855
2023-03-29 21:01:45+00:00,6.22172333,-75.60351667,1564.4,2023,3,29,2.0,16.95,173.986,615.4500000000002,8.475
2023-03-29 21:01:47+00:00,6.221845,-75.60341833,1563.5,2023,3,29,2.0,17.36,175.986,632.8100000000002,8.68
2023-03-29 21:01:49+00:00,6.221915,-75.603315,1563.1,2023,3,29,2.0,13.82,177.986,646.6300000000002,6.91
2023-03-29 21:01:51+00:00,6.22195667,-75.60322,1562.4,2023,3,29,2.0,11.48,179.986,658.1100000000002,5.74
2023-03-29 21:01:54+00:00,6.22200833,-75.60312,1561.9,2023,3,29,3.0,12.46,182.986,670.5700000000003,4.153333333333333
2023-03-29 21:01:58+00:00,6.22204667,-75.60298667,1563.0,2023,3,29,4.0,15.34,186.986,685.9100000000003,3.835
2023-03-29 21:02:00+00:00,6.2221,-75.60285667,1563.4,2023,3,29,2.0,15.55,188.986,701.4600000000003,7.775
2023-03-29 21:02:02+00:00,6.22215667,-75.60271,1564.0,2023,3,29,2.0,17.39,190.986,718.8500000000003,8.695
2023-03-29 21:02:04+00:00,6.222205,-75.60257167,1564.5,2023,3,29,2.0,16.21,192.986,735.0600000000003,8.105
2023-03-29 21:02:06+00:00,6.222255,-75.60246333,1565.0,2023,3,29,2.0,13.2,194.986,748.2600000000003,6.6
2023-03-29 21:02:09+00:00,6.22230833,-75.60237333,1565.6,2023,3,29,3.0,11.58,197.986,759.8400000000004,3.86
2023-03-29 21:02:12+00:00,6.22234833,-75.60226333,1566.9,2023,3,29,3.0,12.95,200.986,772.7900000000004,4.316666666666666
2023-03-29 21:02:14+00:00,6.22239833,-75.60216167,1567.2,2023,3,29,2.0,12.54,202.986,785.3300000000004,6.27
2023-03-29 21:02:16+00:00,6.22243667,-75.602005,1567.0,2023,3,29,2.0,17.84,204.986,803.1700000000004,8.92
2023-03-29 21:02:17+00:00,6.22245167,-75.60191333,1566.4,2023,3,29,1.0,10.27,205.986,813.4400000000004,10.27
2023-03-29 21:02:18+00:00,6.22245667,-75.60182,1564.7,2023,3,29,1.0,10.33,206.986,823.7700000000004,10.33
2023-03-29 21:02:19+00:00,6.222455,-75.601725,1564.6,2023,3,29,1.0,10.5,207.986,834.2700000000004,10.5
2023-03-29 21:02:20+00:00,6.22246167,-75.60162833,1564.8,2023,3,29,1.0,10.71,208.986,844.9800000000005,10.71
2023-03-29 21:02:22+00:00,6.22244667,-75.60146167,1561.8,2023,3,29,2.0,18.5,210.986,863.4800000000005,9.25
2023-03-29 21:02:24+00:00,6.22241833,-75.60133,1559.9,2023,3,29,2.0,14.89,212.986,878.3700000000005,7.445
2023-03-29 21:02:26+00:00,6.22238333,-75.60121667,1559.2,2023,3,29,2.0,13.12,214.986,891.4900000000005,6.56
2023-03-29 21:02:29+00:00,6.22234167,-75.60113333,1558.0,2023,3,29,3.0,10.31,217.986,901.8000000000004,3.436666666666667
2023-03-29 21:02:33+00:00,6.22227167,-75.60102667,1556.8,2023,3,29,4.0,14.13,221.986,915.9300000000004,3.5325
2023-03-29 21:02:35+00:00,6.22222,-75.60092,1556.7,2023,3,29,2.0,13.12,223.986,929.0500000000004,6.56
2023-03-29 21:02:37+00:00,6.22215,-75.60080833,1556.8,2023,3,29,2.0,14.59,225.986,943.6400000000004,7.295
2023-03-29 21:02:39+00:00,6.22208833,-75.60071333,1556.4,2023,3,29,2.0,12.54,227.986,956.1800000000004,6.27
2023-03-29 21:02:42+00:00,6.22204,-75.60061167,1556.5,2023,3,29,3.0,12.46,230.986,968.6400000000004,4.153333333333333
2023-03-29 21:02:45+00:00,6.22199667,-75.60049833,1558.7,2023,3,29,3.0,13.42,233.986,982.0600000000004,4.473333333333334
2023-03-29 21:02:47+00:00,6.22197333,-75.60035667,1560.3,2023,3,29,2.0,15.87,235.986,997.9300000000004,7.935
2023-03-29 21:02:49+00:00,6.22197,-75.60018167,1560.9,2023,3,29,2.0,19.35,237.986,1017.2800000000004,9.675
2023-03-29 21:02:51+00:00,6.22198167,-75.60000167,1560.5,2023,3,29,2.0,19.94,239.986,1037.2200000000005,9.97
2023-03-29 21:02:52+00:00,6.22198167,-75.59990833,1558.9,2023,3,29,1.0,10.32,240.986,1047.5400000000004,10.32
2023-03-29 21:02:53+00:00,6.222,-75.59981167,1558.5,2023,3,29,1.0,10.88,241.986,1058.4200000000005,10.88
2023-03-29 21:02:54+00:00,6.22202667,-75.59972167,1558.0,2023,3,29,1.0,10.38,242.986,1068.8000000000006,10.38
2023-03-29 21:02:56+00:00,6.22207333,-75.59956833,1557.7,2023,3,29,2.0,17.73,244.986,1086.5300000000007,8.865
2023-03-29 21:02:58+00:00,6.22211333,-75.59943167,1558.0,2023,3,29,2.0,15.75,246.986,1102.2800000000007,7.875
2023-03-29 21:03:00+00:00,6.22215333,-75.59927333,1558.2,2023,3,29,2.0,18.06,248.986,1120.3400000000006,9.03
2023-03-29 21:03:01+00:00,6.22217833,-75.59918333,1558.0,2023,3,29,1.0,10.33,249.986,1130.6700000000005,10.33
2023-03-29 21:03:02+00:00,6.222215,-75.59908833,1557.9,2023,3,29,1.0,11.27,250.986,1141.9400000000005,11.27
2023-03-29 21:03:04+00:00,6.22227833,-75.59892333,1555.9,2023,3,29,2.0,19.55,252.986,1161.4900000000005,9.775
2023-03-29 21:03:06+00:00,6.22231,-75.59878333,1555.8,2023,3,29,2.0,15.87,254.986,1177.3600000000004,7.935
2023-03-29 21:03:08+00:00,6.22232333,-75.59865167,1554.9,2023,3,29,2.0,14.63,256.986,1191.9900000000005,7.315
2023-03-29 21:03:10+00:00,6.22235333,-75.59850833,1553.3,2023,3,29,2.0,16.19,258.986,1208.1800000000005,8.095
2023-03-29 21:03:12+00:00,6.22236167,-75.59838167,1554.2,2023,3,29,2.0,14.03,260.986,1222.2100000000005,7.015
2023-03-29 21:03:14+00:00,6.22234,-75.59826833,1553.0,2023,3,29,2.0,12.76,262.986,1234.9700000000005,6.38
2023-03-29 21:03:17+00:00,6.222285,-75.59817833,1547.3,2023,3,29,3.0,11.68,265.986,1246.6500000000005,3.893333333333333
2023-03-29 21:04:31+00:00,6.222205,-75.59807667,1539.9,2023,3,29,14.0,14.33,279.986,1260.9800000000005,1.0235714285714286
2023-03-29 21:04:34+00:00,6.222165,-75.59795333,1540.8,2023,3,29,3.0,14.34,282.986,1275.3200000000004,4.78
2023-03-29 21:04:36+00:00,6.22213,-75.59782833,1541.3,2023,3,29,2.0,14.36,284.986,1289.6800000000003,7.18
2023-03-29 21:04:38+00:00,6.22210167,-75.59769333,1541.9,2023,3,29,2.0,15.25,286.986,1304.9300000000003,7.625
2023-03-29 21:04:40+00:00,6.22207,-75.59754167,1542.2,2023,3,29,2.0,17.13,288.986,1322.0600000000004,8.565
2023-03-29 21:04:42+00:00,6.222025,-75.59739667,1543.2,2023,3,29,2.0,16.79,290.986,1338.8500000000004,8.395
2023-03-29 21:04:44+00:00,6.22196333,-75.59725333,1543.9,2023,3,29,2.0,17.27,292.986,1356.1200000000003,8.635
2023-03-29 21:04:46+00:00,6.22189333,-75.59711333,1544.3,2023,3,29,2.0,17.32,294.986,1373.4400000000003,8.66
2023-03-29 21:04:48+00:00,6.22181333,-75.59698667,1542.0,2023,3,29,2.0,16.59,296.986,1390.0300000000002,8.295
2023-03-29 21:04:50+00:00,6.22174667,-75.59688833,1540.2,2023,3,29,2.0,13.16,298.986,1403.1900000000003,6.58
2023-03-29 21:04:52+00:00,6.22169333,-75.596815,1538.9,2023,3,29,2.0,10.04,300.986,1413.2300000000002,5.02
2023-03-29 21:04:55+00:00,6.22164333,-75.59671167,1538.5,2023,3,29,3.0,12.7,303.986,1425.9300000000003,4.233333333333333
2023-03-29 21:04:57+00:00,6.22160333,-75.596605,1539.8,2023,3,29,2.0,12.6,305.986,1438.5300000000002,6.3
2023-03-29 21:04:59+00:00,6.22157167,-75.59648833,1544.5,2023,3,29,2.0,13.37,307.986,1451.9,6.685
2023-03-29 21:05:01+00:00,6.22154667,-75.596355,1549.7,2023,3,29,2.0,15.0,309.986,1466.9,7.5
2023-03-29 21:05:03+00:00,6.22152333,-75.59622333,1551.0,2023,3,29,2.0,14.78,311.986,1481.68,7.39
2023-03-29 21:05:05+00:00,6.221515,-75.59611333,1553.6,2023,3,29,2.0,12.19,313.986,1493.8700000000001,6.095
2023-03-29 21:05:08+00:00,6.22149667,-75.59601167,1556.6,2023,3,29,3.0,11.42,316.986,1505.2900000000002,3.8066666666666666
2023-03-29 21:05:11+00:00,6.22147167,-75.59590833,1558.7,2023,3,29,3.0,11.76,319.986,1517.0500000000002,3.92
2023-03-29 21:05:14+00:00,6.22143667,-75.59582,1560.4,2023,3,29,3.0,10.51,322.986,1527.5600000000002,3.5033333333333334
2023-03-29 21:05:17+00:00,6.22137333,-75.59571667,1562.2,2023,3,29,3.0,13.42,325.986,1540.9800000000002,4.473333333333334
2023-03-29 21:05:19+00:00,6.221315,-75.59563333,1559.4,2023,3,29,2.0,11.27,327.986,1552.2500000000002,5.635
2023-03-29 21:05:21+00:00,6.221245,-75.59549667,1556.8,2023,3,29,2.0,16.99,329.986,1569.2400000000002,8.495
2023-03-29 21:05:23+00:00,6.221185,-75.59534167,1554.5,2023,3,29,2.0,18.39,331.986,1587.6300000000003,9.195
2023-03-29 21:05:25+00:00,6.22115167,-75.5952,1553.9,2023,3,29,2.0,16.09,333.986,1603.7200000000003,8.045
2023-03-29 21:05:27+00:00,6.22112,-75.59508167,1553.0,2023,3,29,2.0,13.55,335.986,1617.2700000000002,6.775
2023-03-29 21:05:29+00:00,6.22108833,-75.59499333,1552.3,2023,3,29,2.0,10.38,337.986,1627.6500000000003,5.19
2023-03-29 21:05:33+00:00,6.22105167,-75.59489667,1548.8,2023,3,29,4.0,11.44,341.986,1639.0900000000004,2.86
2023-03-29 21:05:39+00:00,6.221,-75.59481833,1541.8,2023,3,29,6.0,10.39,347.986,1649.4800000000005,1.7316666666666667
2023-03-29 21:05:50+00:00,6.22096667,-75.59471,1535.3,2023,3,29,11.0,12.54,358.986,1662.0200000000004,1.14
2023-03-29 21:05:53+00:00,6.22093,-75.59457,1533.8,2023,3,29,3.0,16.0,361.986,1678.0200000000004,5.333333333333333
2023-03-29 21:05:55+00:00,6.22090333,-75.59444833,1533.4,2023,3,29,2.0,13.77,363.986,1691.7900000000004,6.885
2023-03-29 21:05:57+00:00,6.22087833,-75.594295,1533.4,2023,3,29,2.0,17.18,365.986,1708.9700000000005,8.59
2023-03-29 21:05:59+00:00,6.22086333,-75.59413667,1537.5,2023,3,29,2.0,17.58,367.986,1726.5500000000004,8.79
2023-03-29 21:06:01+00:00,6.22084167,-75.59399333,1538.8,2023,3,29,2.0,16.03,369.986,1742.5800000000004,8.015
2023-03-29 21:06:03+00:00,6.22081833,-75.59387,1539.5,2023,3,29,2.0,13.88,371.986,1756.4600000000005,6.94
2023-03-29 21:06:06+00:00,6.22079333,-75.59374833,1538.5,2023,3,29,3.0,13.73,374.986,1770.1900000000005,4.576666666666667
2023-03-29 21:06:09+00:00,6.22077167,-75.59361,1538.4,2023,3,29,3.0,15.48,377.986,1785.6700000000005,5.16
2023-03-29 21:06:11+00:00,6.22075667,-75.59350333,1539.2,2023,3,29,2.0,11.91,379.986,1797.5800000000006,5.955
2023-03-29 21:06:13+00:00,6.22073,-75.593405,1536.0,2023,3,29,2.0,11.27,381.986,1808.8500000000006,5.635
2023-03-29 21:06:15+00:00,6.22071,-75.5933,1534.4,2023,3,29,2.0,11.82,383.986,1820.6700000000005,5.91
2023-03-29 21:06:17+00:00,6.22069,-75.59319167,1535.0,2023,3,29,2.0,12.18,385.986,1832.8500000000006,6.09
2023-03-29 21:06:20+00:00,6.22066167,-75.59307167,1535.6,2023,3,29,3.0,13.63,388.986,1846.4800000000007,4.543333333333334
2023-03-29 21:07:14+00:00,6.22062833,-75.59294667,1538.9,2023,3,29,54.0,14.31,442.986,1860.7900000000006,0.265
2023-03-29 21:07:17+00:00,6.22060667,-75.59283667,1539.1,2023,3,29,3.0,12.4,445.986,1873.1900000000007,4.133333333333334
2023-03-29 21:07:19+00:00,6.22058667,-75.59273833,1538.8,2023,3,29,2.0,11.1,447.986,1884.2900000000006,5.55
2023-03-29 21:07:21+00:00,6.22056167,-75.59263333,1537.3,2023,3,29,2.0,11.93,449.986,1896.2200000000007,5.965
2023-03-29 21:07:23+00:00,6.22055,-75.592525,1535.5,2023,3,29,2.0,12.04,451.986,1908.2600000000007,6.02
2023-03-29 21:07:25+00:00,6.22056667,-75.59242833,1533.7,2023,3,29,2.0,10.85,453.986,1919.1100000000006,5.425
2023-03-29 21:07:27+00:00,6.22061,-75.59234833,1531.3,2023,3,29,2.0,10.07,455.986,1929.1800000000005,5.035
2023-03-29 21:07:29+00:00,6.22071333,-75.59229833,1528.2,2023,3,29,2.0,12.75,457.986,1941.9300000000005,6.375
2023-03-29 21:07:31+00:00,6.22084667,-75.59226,1524.9,2023,3,29,2.0,15.42,459.986,1957.3500000000006,7.71
2023-03-29 21:07:33+00:00,6.22099333,-75.59221667,1523.7,2023,3,29,2.0,17.0,461.986,1974.3500000000006,8.5
2023-03-29 21:07:35+00:00,6.22115,-75.59218,1523.3,2023,3,29,2.0,17.89,463.986,1992.2400000000007,8.945
2023-03-29 21:07:37+00:00,6.22131,-75.59215167,1523.4,2023,3,29,2.0,18.06,465.986,2010.3000000000006,9.03
2023-03-29 21:07:39+00:00,6.22147667,-75.59211833,1523.6,2023,3,29,2.0,18.9,467.986,2029.2000000000007,9.45
2023-03-29 21:07:41+00:00,6.22165,-75.59208,1523.6,2023,3,29,2.0,19.73,469.986,2048.9300000000007,9.865
2023-03-29 21:07:42+00:00,6.221745,-75.592065,1524.4,2023,3,29,1.0,10.69,470.986,2059.620000000001,10.69
2023-03-29 21:07:43+00:00,6.22184,-75.59205,1525.3,2023,3,29,1.0,10.69,471.986,2070.310000000001,10.69
2023-03-29 21:07:44+00:00,6.22193,-75.592035,1525.8,2023,3,29,1.0,10.14,472.986,2080.4500000000007,10.14
2023-03-29 21:07:46+00:00,6.22210333,-75.592005,1524.2,2023,3,29,2.0,19.56,474.986,2100.0100000000007,9.78
2023-03-29 21:07:48+00:00,6.22226333,-75.59196833,1523.8,2023,3,29,2.0,18.25,476.986,2118.2600000000007,9.125
2023-03-29 21:07:50+00:00,6.22241333,-75.59193833,1524.1,2023,3,29,2.0,17.01,478.986,2135.270000000001,8.505
2023-03-29 21:07:52+00:00,6.22253,-75.59191667,1523.4,2023,3,29,2.0,13.19,480.986,2148.460000000001,6.595
2023-03-29 21:07:57+00:00,6.22262167,-75.59190667,1521.8,2023,3,29,5.0,10.25,485.986,2158.710000000001,2.05
2023-03-29 21:08:31+00:00,6.22271833,-75.59189667,1523.3,2023,3,29,34.0,10.8,519.986,2169.510000000001,0.31764705882352945
2023-03-29 21:08:33+00:00,6.22281167,-75.59188,1523.4,2023,3,29,2.0,10.54,521.986,2180.050000000001,5.27
2023-03-29 21:08:35+00:00,6.22292833,-75.59186,1523.6,2023,3,29,2.0,13.16,523.986,2193.210000000001,6.58
2023-03-29 21:08:37+00:00,6.22306833,-75.59183833,1523.8,2023,3,29,2.0,15.75,525.986,2208.960000000001,7.875
2023-03-29 21:08:39+00:00,6.22321667,-75.59180667,1521.9,2023,3,29,2.0,16.86,527.986,2225.820000000001,8.43
2023-03-29 21:08:41+00:00,6.22338333,-75.59177667,1520.8,2023,3,29,2.0,18.83,529.986,2244.650000000001,9.415
2023-03-29 21:08:42+00:00,6.22347333,-75.59176167,1520.5,2023,3,29,1.0,10.14,530.986,2254.790000000001,10.14
2023-03-29 21:08:43+00:00,6.22356333,-75.59174833,1520.1,2023,3,29,1.0,10.12,531.986,2264.9100000000008,10.12
2023-03-29 21:08:44+00:00,6.22365667,-75.59173333,1520.3,2023,3,29,1.0,10.51,532.986,2275.420000000001,10.51
2023-03-29 21:08:45+00:00,6.22374833,-75.59171833,1520.0,2023,3,29,1.0,10.33,533.986,2285.750000000001,10.33
2023-03-29 21:08:46+00:00,6.22384333,-75.591705,1519.9,2023,3,29,1.0,10.67,534.986,2296.420000000001,10.67
2023-03-29 21:08:47+00:00,6.22393667,-75.59169,1518.4,2023,3,29,1.0,10.51,535.986,2306.930000000001,10.51
2023-03-29 21:08:48+00:00,6.224035,-75.591675,1517.7,2023,3,29,1.0,11.06,536.986,2317.990000000001,11.06
2023-03-29 21:08:49+00:00,6.22413333,-75.59166,1517.9,2023,3,29,1.0,11.06,537.986,2329.050000000001,11.06
2023-03-29 21:08:50+00:00,6.22422833,-75.591645,1517.3,2023,3,29,1.0,10.69,538.986,2339.740000000001,10.69
2023-03-29 21:08:51+00:00,6.224325,-75.59162833,1517.0,2023,3,29,1.0,10.91,539.986,2350.650000000001,10.91
2023-03-29 21:08:52+00:00,6.22441667,-75.59161333,1516.9,2023,3,29,1.0,10.33,540.986,2360.980000000001,10.33
2023-03-29 21:08:53+00:00,6.22451167,-75.59159167,1516.8,2023,3,29,1.0,10.83,541.986,2371.810000000001,10.83
2023-03-29 21:08:54+00:00,6.22460833,-75.59157,1517.0,2023,3,29,1.0,11.01,542.986,2382.820000000001,11.01
2023-03-29 21:08:55+00:00,6.22471333,-75.59154667,1516.8,2023,3,29,1.0,11.96,543.986,2394.780000000001,11.96
2023-03-29 21:08:56+00:00,6.22482167,-75.59152667,1516.6,2023,3,29,1.0,12.25,544.986,2407.030000000001,12.25
2023-03-29 21:08:57+00:00,6.224925,-75.59150667,1514.7,2023,3,29,1.0,11.7,545.986,2418.730000000001,11.7
2023-03-29 21:08:58+00:00,6.22502667,-75.59148833,1512.3,2023,3,29,1.0,11.49,546.986,2430.2200000000007,11.49
2023-03-29 21:08:59+00:00,6.22513333,-75.59146833,1510.3,2023,3,29,1.0,12.06,547.986,2442.2800000000007,12.06
2023-03-29 21:09:00+00:00,6.22524167,-75.59144667,1508.3,2023,3,29,1.0,12.28,548.986,2454.560000000001,12.28
2023-03-29 21:09:01+00:00,6.22535,-75.591425,1507.5,2023,3,29,1.0,12.28,549.986,2466.840000000001,12.28
2023-03-29 21:09:02+00:00,6.22545333,-75.59140667,1506.8,2023,3,29,1.0,11.67,550.986,2478.510000000001,11.67
2023-03-29 21:09:03+00:00,6.22555667,-75.59138833,1506.7,2023,3,29,1.0,11.67,551.986,2490.180000000001,11.67
2023-03-29 21:09:04+00:00,6.22566333,-75.591365,1506.8,2023,3,29,1.0,12.14,552.986,2502.320000000001,12.14
2023-03-29 21:09:05+00:00,6.22577333,-75.59134167,1506.9,2023,3,29,1.0,12.5,553.986,2514.820000000001,12.5
2023-03-29 21:09:06+00:00,6.22588167,-75.59131833,1507.5,2023,3,29,1.0,12.32,554.986,2527.1400000000012,12.32
2023-03-29 21:09:07+00:00,6.22599167,-75.59129167,1507.7,2023,3,29,1.0,12.58,555.986,2539.720000000001,12.58
2023-03-29 21:09:08+00:00,6.2261,-75.591265,1508.0,2023,3,29,1.0,12.4,556.986,2552.1200000000013,12.4
2023-03-29 21:09:09+00:00,6.2262,-75.591245,1508.1,2023,3,29,1.0,11.34,557.986,2563.4600000000014,11.34
2023-03-29 21:09:10+00:00,6.226295,-75.59122333,1509.3,2023,3,29,1.0,10.83,558.986,2574.2900000000013,10.83
2023-03-29 21:09:11+00:00,6.22638333,-75.59120333,1510.7,2023,3,29,1.0,10.07,559.986,2584.3600000000015,10.07
2023-03-29 21:09:13+00:00,6.22655333,-75.59116167,1512.0,2023,3,29,2.0,19.46,561.986,2603.8200000000015,9.73
2023-03-29 21:09:15+00:00,6.22671,-75.59112333,1512.4,2023,3,29,2.0,17.93,563.986,2621.7500000000014,8.965
2023-03-29 21:09:17+00:00,6.22685833,-75.59108333,1513.7,2023,3,29,2.0,17.08,565.986,2638.8300000000013,8.54
2023-03-29 21:09:19+00:00,6.22702167,-75.591045,1512.4,2023,3,29,2.0,18.65,567.986,2657.4800000000014,9.325
2023-03-29 21:09:21+00:00,6.22720167,-75.59100167,1512.5,2023,3,29,2.0,20.58,569.986,2678.0600000000013,10.29
2023-03-29 21:09:22+00:00,6.22729833,-75.59097833,1512.0,2023,3,29,1.0,11.05,570.986,2689.1100000000015,11.05
2023-03-29 21:09:23+00:00,6.227395,-75.59095333,1511.7,2023,3,29,1.0,11.1,571.986,2700.2100000000014,11.1
2023-03-29 21:09:24+00:00,6.22749333,-75.59093,1511.6,2023,3,29,1.0,11.23,572.986,2711.4400000000014,11.23
2023-03-29 21:09:25+00:00,6.22759833,-75.59090667,1511.8,2023,3,29,1.0,11.96,573.986,2723.4000000000015,11.96
2023-03-29 21:09:26+00:00,6.22770833,-75.590885,1511.6,2023,3,29,1.0,12.46,574.986,2735.8600000000015,12.46
2023-03-29 21:09:27+00:00,6.22782,-75.59086333,1512.1,2023,3,29,1.0,12.65,575.986,2748.5100000000016,12.65
2023-03-29 21:09:28+00:00,6.22792667,-75.59083833,1512.6,2023,3,29,1.0,12.18,576.986,2760.6900000000014,12.18
2023-03-29 21:09:29+00:00,6.228035,-75.59081333,1512.7,2023,3,29,1.0,12.36,577.986,2773.0500000000015,12.36
2023-03-29 21:09:30+00:00,6.228145,-75.59079167,1512.4,2023,3,29,1.0,12.46,578.986,2785.5100000000016,12.46
2023-03-29 21:09:31+00:00,6.228255,-75.59076667,1512.4,2023,3,29,1.0,12.54,579.986,2798.0500000000015,12.54
2023-03-29 21:09:32+00:00,6.22836667,-75.59074167,1512.7,2023,3,29,1.0,12.72,580.986,2810.7700000000013,12.72
2023-03-29 21:09:33+00:00,6.228475,-75.59072,1512.6,2023,3,29,1.0,12.28,581.986,2823.0500000000015,12.28
2023-03-29 21:09:34+00:00,6.22858167,-75.59069833,1512.8,2023,3,29,1.0,12.1,582.986,2835.1500000000015,12.1
2023-03-29 21:09:35+00:00,6.22868667,-75.59068167,1512.6,2023,3,29,1.0,11.82,583.986,2846.9700000000016,11.82
